Gemeentecode,Solvabiliteit,Netto schuldquote (correctie),Belastingcapaciteit,Grondexploitatie,Structurele exploitatieruimte,Verslagsoort,Jaar,CombinedKey,Netto schuldquote
Waddinxveen,0.45299999999999996,0.455,1.08,0.16399999999999998,0.006999999999999999,2022X005,2022-01-01,Waddinxveen-2022X005,"0,461"
Wageningen,0.44299999999999995,0.11599999999999999,1.052,-0.013999999999999999,0.078,2022X005,2022-01-01,Wageningen-2022X005,"0,156"
Waterland,0.276,0.45899999999999996,1.09,0.261,0.045,2022X005,2022-01-01,Waterland-2022X005,"0,482"
Weert,0.38,0.325,0.8959999999999999,0.011000000000000001,0.035,2022X005,2022-01-01,Weert-2022X005,"0,402"
West Betuwe,0.546,0.20800000000000002,1.39,0.18600000000000003,0.045,2022X005,2022-01-01,West Betuwe-2022X005,"0,244"
West Maas en Waal,0.287,0.212,0.97,0.003,0.05,2022X005,2022-01-01,West Maas en Waal-2022X005,"0,506"
Westerkwartier,0.212,0.66,1.11,0.07200000000000001,0.081,2022X005,2022-01-01,Westerkwartier-2022X005,"0,694"
Westerveld,0.373,0.094,0.983,-0.027000000000000003,0.064,2022X005,2022-01-01,Westerveld-2022X005,"0,114"
Westervoort,0.156,0.309,0.98,0.015,0.09,2022X005,2022-01-01,Westervoort-2022X005,"0,356"
Westerwolde,0.56,0.10800000000000001,1.07,0.019,0.052000000000000005,2022X005,2022-01-01,Westerwolde-2022X005,"0,155"
Westland,0.373,0.8190000000000001,1.192,0.413,-0.008,2022X005,2022-01-01,Westland-2022X005,"0,869"
Weststellingwerf,0.43,0.257,0.8809999999999999,0.08900000000000001,0.135,2022X005,2022-01-01,Weststellingwerf-2022X005,"0,258"
Wierden,0.38799999999999996,-0.040999999999999995,0.986,0.023,0.036000000000000004,2022X005,2022-01-01,Wierden-2022X005,"0,084"
Wijk bij Duurstede,0.22899999999999998,0.465,0.99,-0.002,-0.02,2022X005,2022-01-01,Wijk bij Duurstede-2022X005,"0,531"
Winterswijk,0.34299999999999997,0.593,0.99,0.061,0.025,2022X005,2022-01-01,Winterswijk-2022X005,"0,639"
Woensdrecht,0.47600000000000003,-0.048,0.929,-0.016,0.083,2022X005,2022-01-01,Woensdrecht-2022X005,"0,002"
Woerden,0.23199999999999998,1.061,1.02,-0.002,0.038,2022X005,2022-01-01,Woerden-2022X005,"1,066"
Woudenberg,0.376,-0.013000000000000001,1.133,0.015,0.037000000000000005,2022X005,2022-01-01,Woudenberg-2022X005,"-0,013"
Zaanstad,0.222,0.91,1.0659999999999998,0.057,0.078,2022X005,2022-01-01,Zaanstad-2022X005,"0,97"
Zaltbommel,0.546,0.21100000000000002,1.012,0.07400000000000001,0.068,2022X005,2022-01-01,Zaltbommel-2022X005,"0,235"
Zandvoort,0.428,0.35100000000000003,1.02,0.065,0.09,2022X005,2022-01-01,Zandvoort-2022X005,"0,371"
Zeist,0.659,0.013999999999999999,1.204,0.005,0.063,2022X005,2022-01-01,Zeist-2022X005,"0,041"
Zevenaar,0.33399999999999996,0.46399999999999997,0.92,0.151,0.033,2022X005,2022-01-01,Zevenaar-2022X005,"0,562"
Zoetermeer,0.655,-0.10400000000000001,1.02,0.004,0.071,2022X005,2022-01-01,Zoetermeer-2022X005,"-0,098"
Zoeterwoude,0.494,0.201,1.113,-0.003,0.018000000000000002,2022X005,2022-01-01,Zoeterwoude-2022X005,"0,246"
Zuidplas,0.292,0.7759999999999999,1.0390000000000001,0.053,-0.068,2022X005,2022-01-01,Zuidplas-2022X005,"0,814"
Zundert,0.33,0.19,1.19,0.01,0.065,2022X005,2022-01-01,Zundert-2022X005,"0,18"
Zutphen,0.32,0.39,0.97,-0.02,0.05,2022X005,2022-01-01,Zutphen-2022X005,"0,44"
Zwartewaterland,0.337,0.659,0.8170000000000001,0.12300000000000001,0.11800000000000001,2022X005,2022-01-01,Zwartewaterland-2022X005,"0,71"
Zwijndrecht,0.298,0.8740000000000001,1.084,0.063,0.037000000000000005,2022X005,2022-01-01,Zwijndrecht-2022X005,"0,907"
Aa en Hunze,0.43,0.34,0.92,0.08,0.02,2021X000,2021-01-01,Aa en Hunze-2021X000,"0,34"
Alphen-Chaam,0.18,0.87,1.3,0.05,0.02,2025X000,2025-01-01,Alphen-Chaam-2025X000,"0,87"
Ameland,0.29100000000000004,1.0859999999999999,0.8740000000000001,0.03,0.02,2020X000,2020-01-01,Ameland-2020X000,"1,086"
Arnhem,0.27,0.73,1.1,0.1,0.02,2025X000,2025-01-01,Arnhem-2025X000,"0,76"
Asten,0.3,0.66,0.9,0.16,0.02,2024X000,2024-01-01,Asten-2024X000,"0,66"
Baarle-Nassau,0.56,0.13,0.9,-0.01,0.02,2022X000,2022-01-01,Baarle-Nassau-2022X000,"0,13"
Bergeijk,0.38,0.52,0.96,0.16,0.02,2021X000,2021-01-01,Bergeijk-2021X000,"0,53"
Bergen (NH.),0.32,0.83,1.27,-0.01,0.02,2021X000,2021-01-01,Bergen (NH.)-2021X000,"0,89"
Best,0.748,0.009000000000000001,0.9790000000000001,0.57,0.02,2020X000,2020-01-01,Best-2020X000,"0,093"
Beuningen,0.272,0.03,0.99,0.14,0.02,2024X000,2024-01-01,Beuningen-2024X000,"0,08"
Beverwijk,0.37,0.09,0.94,0.01,0.02,2024X000,2024-01-01,Beverwijk-2024X000,"0,21"
Bladel,0.31,0.73,0.93,0.03,0.02,2020X000,2020-01-01,Bladel-2020X000,"0,76"
Bladel,0.29,1.41,0.74,0.11,0.02,2025X000,2025-01-01,Bladel-2025X000,"1,44"
Boekel,0.26,0.73,1.04,0.5,0.02,2023X000,2023-01-01,Boekel-2023X000,"0,74"
Borne,0.21,0.98,1.05,0.35,0.02,2024X000,2024-01-01,Borne-2024X000,"0,98"
Borsele,0.42,0.32,0.9,0.01,0.02,2024X000,2024-01-01,Borsele-2024X000,"0,37"
Boxtel,0.047,0.055,1.113,0.006999999999999999,0.02,2020X000,2020-01-01,Boxtel-2020X000,"0,069"
Bronckhorst,0.615,0.057,1.05,0.005,0.02,2023X000,2023-01-01,Bronckhorst-2023X000,"0,184"
Coevorden,0.32,0.67,0.94,0.11,0.02,2019X000,2019-01-01,Coevorden-2019X000,"0,72"
Coevorden,0.33,0.65,1.02,0.08,0.02,2021X000,2021-01-01,Coevorden-2021X000,"0,71"
Coevorden,0.37,0.58,0.97,0.06,0.02,2023X000,2023-01-01,Coevorden-2023X000,"0,65"
Coevorden,0.37,0.4,1.028,0.06,0.02,2024X000,2024-01-01,Coevorden-2024X000,"0,47"
Coevorden,0.31,0.6,0.9890000000000001,0.03,0.02,2025X000,2025-01-01,Coevorden-2025X000,"0,68"
Dalfsen,0.57,0.05,0.93,-0.022000000000000002,0.02,2020X000,2020-01-01,Dalfsen-2020X000,"0,15"
De Wolden,0.4,0.55,0.93,0.01,0.02,2022X000,2022-01-01,De Wolden-2022X000,"0,7"
Den Helder,0.19,0.43,0.98,0.02,0.02,2023X000,2023-01-01,Den Helder-2023X000,"0,74"
Deurne,0.28,0.47,1.18,0.006999999999999999,0.02,2020X000,2020-01-01,Deurne-2020X000,"0,51"
Drechterland,0.51,-0.04,1.11,-0.08,0.02,2022X000,2022-01-01,Drechterland-2022X000,"0,09"
Echt-Susteren,0.40299999999999997,0.604,0.892,0.051,0.02,2024X000,2024-01-01,Echt-Susteren-2024X000,"0,565"
Ede,0.28,0.45,0.85,0.25,0.02,2022X000,2022-01-01,Ede-2022X000,"0,6"
Ede,0.26,0.54,0.91,0.16,0.02,2024X000,2024-01-01,Ede-2024X000,"0,66"
Eemsdelta,0.149,0.589,1.06,0.01,0.02,2024X000,2024-01-01,Eemsdelta-2024X000,"0,572"
Eijsden-Margraten,0.2,1.24,1.22,0.01,0.02,2020X000,2020-01-01,Eijsden-Margraten-2020X000,"1,33"
Enkhuizen,0.22,0.82,1.05,0.02,0.02,2020X000,2020-01-01,Enkhuizen-2020X000,"0,92"
Enkhuizen,0.12,0.91,1.08,0.02,0.02,2023X000,2023-01-01,Enkhuizen-2023X000,"1,01"
Enschede,0.09,0.7,1.11,0.05,0.02,2019X000,2019-01-01,Enschede-2019X000,"0,76"
Ermelo,0.35,0.61,1.26,0.01,0.02,2024X000,2024-01-01,Ermelo-2024X000,"0,54"
Geertruidenberg,0.17300000000000001,0.48100000000000004,0.95,0.051,0.02,2022X000,2022-01-01,Geertruidenberg-2022X000,"0,521"
Gemert-Bakel,0.04,1.06,1.04,0.1,0.02,2019X000,2019-01-01,Gemert-Bakel-2019X000,"1,53"
Gemert-Bakel,0.07,1.11,1.14,0.04,0.02,2020X000,2020-01-01,Gemert-Bakel-2020X000,"1,53"
Gilze en Rijen,0.33,0.32,0.75,0.19,0.02,2022X000,2022-01-01,Gilze en Rijen-2022X000,"0,35"
Goes,0.3,0.89,0.94,0.07,0.02,2020X000,2020-01-01,Goes-2020X000,"1,01"
Goes,0.26,0.79,1.0,0.08,0.02,2023X000,2023-01-01,Goes-2023X000,"0,85"
Gooise Meren,0.2,0.87,1.08,0.05,0.02,2020X000,2020-01-01,Gooise Meren-2020X000,"0,87"
Haaksbergen,0.03,0.64,1.12,0.06,0.02,2022X000,2022-01-01,Haaksbergen-2022X000,"0,74"
Haarlem,0.27,0.73,1.1,0.01,0.02,2025X000,2025-01-01,Haarlem-2025X000,"0,75"
Halderberge,0.14400000000000002,1.175,0.9570000000000001,0.027999999999999997,0.02,2024X000,2024-01-01,Halderberge-2024X000,"1,191"
Hardenberg,0.41,0.63,0.86,0.03,0.02,2025X000,2025-01-01,Hardenberg-2025X000,"0,66"
Heemskerk,0.52,0.26,1.04,-0.08,0.02,2020X000,2020-01-01,Heemskerk-2020X000,"0,26"
Heerde,0.23,0.87,1.16,0.04,0.02,2021X000,2021-01-01,Heerde-2021X000,"0,89"
Heiloo,0.29,0.74,1.1,0.09,0.02,2020X000,2020-01-01,Heiloo-2020X000,"0,74"
Heiloo,0.27,0.59,1.12,0.1,0.02,2021X000,2021-01-01,Heiloo-2021X000,"0,6"
Helmond,0.5479999999999999,0.34600000000000003,0.97,0.313,0.02,2022X000,2022-01-01,Helmond-2022X000,"0,346"
Hendrik-Ido-Ambacht,0.51,0.16,1.19,0.02,0.02,2024X000,2024-01-01,Hendrik-Ido-Ambacht-2024X000,"0,12"
Het Hogeland,0.3,0.43,1.08,0.02,0.02,2024X000,2024-01-01,Het Hogeland-2024X000,"0,48"
Hillegom,0.596,0.341,1.101,0.040999999999999995,0.02,2020X000,2020-01-01,Hillegom-2020X000,"0,53"
Hilvarenbeek,0.31,0.61,1.04,0.12,0.02,2019X000,2019-01-01,Hilvarenbeek-2019X000,"0,73"
Hilvarenbeek,0.24,0.48,0.91,0.01,0.02,2024X000,2024-01-01,Hilvarenbeek-2024X000,"0,54"
Hollands Kroon,0.31,0.5,0.95,0.1,0.02,2019X000,2019-01-01,Hollands Kroon-2019X000,"0,45"
Hollands Kroon,0.31,0.66,1.05,0.07,0.02,2021X000,2021-01-01,Hollands Kroon-2021X000,"0,6"
Hulst,0.19,0.769,0.948,0.035,0.02,2023X000,2023-01-01,Hulst-2023X000,"0,759"
Kaag en Braassem,0.26,0.8,1.16,0.09,0.02,2021X000,2021-01-01,Kaag en Braassem-2021X000,"0,88"
Kaag en Braassem,0.29,0.75,1.08,0.09,0.02,2022X000,2022-01-01,Kaag en Braassem-2022X000,"0,88"
Kampen,0.19,0.85,,0.32,0.02,2019X000,2019-01-01,Kampen-2019X000,"0,89"
Landsmeer,0.11,0.67,1.3,0.03,0.02,2024X000,2024-01-01,Landsmeer-2024X000,"0,68"
Lansingerland,0.27,1.72,1.12,1.05,0.02,2019X000,2019-01-01,Lansingerland-2019X000,"1,75"
Lansingerland,0.64,0.27,1.13,0.29,0.02,2023X000,2023-01-01,Lansingerland-2023X000,"0,27"
Lansingerland,0.65,0.27,1.06,0.26,0.02,2025X000,2025-01-01,Lansingerland-2025X000,"0,27"
Leudal,0.48,0.52,0.88,0.04,0.02,2022X000,2022-01-01,Leudal-2022X000,"0,57"
Lochem,0.42,0.39,1.08,0.11,0.02,2019X000,2019-01-01,Lochem-2019X000,"0,44"
Maasgouw,0.359,0.85,0.929,0.034,0.02,2021X000,2021-01-01,Maasgouw-2021X000,"0,93"
Maastricht,0.18,0.92,1.0,0.02,0.02,2022X000,2022-01-01,Maastricht-2022X000,"1,05"
Maastricht,0.23,0.73,1.02,0.02,0.02,2023X000,2023-01-01,Maastricht-2023X000,"0,68"
Meppel,0.08,0.98,0.84,0.17,0.02,2019X000,2019-01-01,Meppel-2019X000,"1,12"
Midden-Drenthe,0.25,0.56,0.789,0.039,0.02,2024X000,2024-01-01,Midden-Drenthe-2024X000,"0,62"
Nederweert,0.54,-0.62,1.03,0.01,0.02,2020X000,2020-01-01,Nederweert-2020X000,"-0,61"
Noardeast-Fryslân,0.21,0.45,1.09,-0.02,0.02,2021X000,2021-01-01,Noardeast-Fryslân-2021X000,"0,47"
Noardeast-Fryslân,0.17,0.79,0.87,0.03,0.02,2025X000,2025-01-01,Noardeast-Fryslân-2025X000,"0,83"
"Nuenen, Gerwen en Nederwetten",0.26,1.22,1.23,1.05,0.02,2019X000,2019-01-01,"Nuenen, Gerwen en Nederwetten-2019X000","1,29"
"Nuenen, Gerwen en Nederwetten",0.34,0.79,1.18,0.65,0.02,2021X000,2021-01-01,"Nuenen, Gerwen en Nederwetten-2021X000","0,84"
Nunspeet,0.51,0.57,0.89,0.18,0.02,2023X000,2023-01-01,Nunspeet-2023X000,"0,57"
Ommen,0.15,0.71,1.02,0.26,0.02,2019X000,2019-01-01,Ommen-2019X000,"0,85"
Ommen,0.25,0.34,1.02,0.15,0.02,2020X000,2020-01-01,Ommen-2020X000,"0,43"
Ooststellingwerf,0.32,0.43,0.89,0.02,0.02,2019X000,2019-01-01,Ooststellingwerf-2019X000,"0,46"
Ooststellingwerf,0.32,0.42,0.87,0.06,0.02,2022X000,2022-01-01,Ooststellingwerf-2022X000,"0,47"
Opmeer,0.77,-0.16,1.16,0.06,0.02,2019X000,2019-01-01,Opmeer-2019X000,"-0,2"
Papendrecht,0.4,0.71,1.0,0.01,0.02,2022X000,2022-01-01,Papendrecht-2022X000,"0,92"
Peel en Maas,0.26,0.97,0.96,0.07,0.02,2020X000,2020-01-01,Peel en Maas-2020X000,"1,05"
Peel en Maas,0.32,0.53,0.81,0.01,0.02,2025X000,2025-01-01,Peel en Maas-2025X000,"0,61"
Roosendaal,0.38,0.63,1.15,0.12,0.02,2021X000,2021-01-01,Roosendaal-2021X000,"0,68"
Rotterdam,0.528,0.268,1.02,-0.039,0.02,2021X000,2021-01-01,Rotterdam-2021X000,"0,3"
Scherpenzeel,0.39,0.298,0.98,0.423,0.02,2023X000,2023-01-01,Scherpenzeel-2023X000,"0,498"
Sint-Michielsgestel,0.627,0.008,1.079,-0.004,0.02,2025X000,2025-01-01,Sint-Michielsgestel-2025X000,"0,029"
Sittard-Geleen,0.114,0.9620000000000001,1.13,0.011000000000000001,0.02,2022X000,2022-01-01,Sittard-Geleen-2022X000,"1,092"
Sliedrecht,0.58,0.24,0.91,0.03,0.02,2023X000,2023-01-01,Sliedrecht-2023X000,"0,26"
Sluis,0.28,0.57,0.89,0.01,0.02,2023X000,2023-01-01,Sluis-2023X000,"0,57"
Smallingerland,0.15,0.83,1.01,-0.01,0.02,2022X000,2022-01-01,Smallingerland-2022X000,"0,85"
Smallingerland,0.22,0.73,0.97,-0.01,0.02,2023X000,2023-01-01,Smallingerland-2023X000,"0,75"
Soest,0.33,0.27,0.91,0.05,0.02,2023X000,2023-01-01,Soest-2023X000,"0,27"
Soest,0.33,0.27,0.91,0.05,0.02,2024X000,2024-01-01,Soest-2024X000,"0,27"
Son en Breugel,0.6,0.35,1.01,-0.11,0.02,2021X000,2021-01-01,Son en Breugel-2021X000,"0,36"
Son en Breugel,0.46,0.72,0.89,-0.11,0.02,2023X000,2023-01-01,Son en Breugel-2023X000,"0,72"
Son en Breugel,0.29,0.88,0.91,-0.07,0.02,2025X000,2025-01-01,Son en Breugel-2025X000,"0,92"
Steenbergen,0.603,0.42700000000000005,1.097,0.513,0.02,2019X000,2019-01-01,Steenbergen-2019X000,"0,427"
Steenbergen,0.36700000000000005,0.215,0.941,0.019,0.02,2025X000,2025-01-01,Steenbergen-2025X000,"0,211"
Terneuzen,0.22,0.88,0.98,0.05,0.02,2021X000,2021-01-01,Terneuzen-2021X000,"0,89"
Terneuzen,0.27,0.79,1.0,0.04,0.02,2022X000,2022-01-01,Terneuzen-2022X000,"0,8"
Tynaarlo,0.29,1.18,0.88,0.11,0.02,2021X000,2021-01-01,Tynaarlo-2021X000,"1,25"
Uithoorn,0.35,0.9,1.11,0.03,0.02,2020X000,2020-01-01,Uithoorn-2020X000,"0,88"
Urk,0.27,1.22,0.99,0.58,0.02,2024X000,2024-01-01,Urk-2024X000,"1,32"
Valkenswaard,0.17,0.93,1.11,0.1,0.02,2020X000,2020-01-01,Valkenswaard-2020X000,"0,93"
Valkenswaard,0.34,0.85,0.94,-0.01,0.02,2024X000,2024-01-01,Valkenswaard-2024X000,"0,85"
Veere,0.27,0.76,0.81,0.06,0.02,2023X000,2023-01-01,Veere-2023X000,"0,83"
Veldhoven,0.36,0.74,0.97,0.1,0.02,2024X000,2024-01-01,Veldhoven-2024X000,"0,77"
Veldhoven,0.37,0.79,1.03,0.1,0.02,2025X000,2025-01-01,Veldhoven-2025X000,"0,82"
Venray,0.22,0.62,0.97,0.03,0.02,2019X000,2019-01-01,Venray-2019X000,"0,85"
Voorschoten,0.33,0.53,1.52,0.11,0.02,2022X000,2022-01-01,Voorschoten-2022X000,"0,55"
Waalwijk,0.29,1.12,0.7959999999999999,0.087,0.02,2020X000,2020-01-01,Waalwijk-2020X000,"1,306"
Waddinxveen,0.3,0.98,1.07,0.59,0.02,2019X000,2019-01-01,Waddinxveen-2019X000,"0,99"
Weert,0.306,0.607,1.025,0.07,0.02,2021X000,2021-01-01,Weert-2021X000,"0,705"
Westerveld,0.40299999999999997,0.071,0.804,0.002,0.02,2025X000,2025-01-01,Westerveld-2025X000,"0,082"
Westerwolde,0.51,0.16,1.19,0.02,0.02,2024X000,2024-01-01,Westerwolde-2024X000,"0,12"
Wijchen,0.55,-0.03,0.95,-0.01,0.02,2023X000,2023-01-01,Wijchen-2023X000,"0,1"
Winterswijk,0.342,0.7040000000000001,1.02,0.077,0.02,2021X000,2021-01-01,Winterswijk-2021X000,"0,765"
Woerden,0.26,1.24,0.99,0.08,0.02,2019X000,2019-01-01,Woerden-2019X000,"1,26"
Zandvoort,0.45,0.23,1.02,0.11,0.02,2020X000,2020-01-01,Zandvoort-2020X000,"0,24"
Zandvoort,0.37,0.51,1.03,0.13,0.02,2022X000,2022-01-01,Zandvoort-2022X000,"0,52"
Zandvoort,0.37,0.46,0.97,0.14,0.02,2023X000,2023-01-01,Zandvoort-2023X000,"0,48"
Zandvoort,0.44,0.36,0.96,0.09,0.02,2024X000,2024-01-01,Zandvoort-2024X000,"0,39"
Zandvoort,0.43,0.41,0.94,0.02,0.02,2025X000,2025-01-01,Zandvoort-2025X000,"0,43"
Zeist,0.52,0.39,1.08,0.018000000000000002,0.02,2025X000,2025-01-01,Zeist-2025X000,"0,41"
Zutphen,0.27,0.62,0.9,-0.02,0.02,2024X000,2024-01-01,Zutphen-2024X000,"0,66"
Zwolle,0.44,0.31,0.91,0.01,0.02,2024X000,2024-01-01,Zwolle-2024X000,"0,33"
Zwolle,0.5,0.21,0.86,0.01,0.02,2025X000,2025-01-01,Zwolle-2025X000,"0,23"
Aalsmeer,0.42,0.47,1.12,0.18,0.02,2019X005,2019-01-01,Aalsmeer-2019X005,"0,49"
Aalsmeer,0.53,0.19,1.19,0.15,0.02,2020X005,2020-01-01,Aalsmeer-2020X005,"0,2"
Alphen-Chaam,0.3,0.348,1.29,0.05,0.02,2022X005,2022-01-01,Alphen-Chaam-2022X005,"0,361"
Apeldoorn,0.33399999999999996,0.442,0.904,0.018000000000000002,0.02,2023X005,2023-01-01,Apeldoorn-2023X005,"0,487"
Arnhem,0.188,0.7090000000000001,1.02,0.043,0.02,2020X005,2020-01-01,Arnhem-2020X005,"0,779"
Bergen (NH.),0.249,0.747,1.45,0.001,0.02,2018X005,2018-01-01,Bergen (NH.)-2018X005,"0,866"
Bergen (NH.),0.28,0.53,1.27,-0.02,0.02,2021X005,2021-01-01,Bergen (NH.)-2021X005,"0,57"
Beverwijk,0.24,0.44,0.98,0.03,0.02,2018X005,2018-01-01,Beverwijk-2018X005,"0,58"
Bladel,0.24,0.88,0.94,0.03,0.02,2021X005,2021-01-01,Bladel-2021X005,"0,92"
Borger-Odoorn,0.32,0.39,1.19,0.03,0.02,2020X005,2020-01-01,Borger-Odoorn-2020X005,"0,44"
Borsele,0.48,0.15,1.0,0.02,0.02,2018X005,2018-01-01,Borsele-2018X005,"0,2"
Brunssum,0.64,-0.05,1.071,0.055,0.02,2020X005,2020-01-01,Brunssum-2020X005,"0,059"
Bunnik,0.457,0.262,1.2919999999999998,-0.017,0.02,2023X005,2023-01-01,Bunnik-2023X005,"0,262"
Bunschoten,0.37200000000000005,0.496,0.885,0.188,0.02,2023X005,2023-01-01,Bunschoten-2023X005,"0,542"
Capelle aan den IJssel,0.37,0.36,0.8,0.01,0.02,2018X005,2018-01-01,Capelle aan den IJssel-2018X005,"0,36"
Coevorden,0.31,0.69,0.92,0.14,0.02,2018X005,2018-01-01,Coevorden-2018X005,"0,75"
Coevorden,0.33,0.59,0.94,0.11,0.02,2020X005,2020-01-01,Coevorden-2020X005,"0,66"
Coevorden,0.37,0.53,0.98,0.09,0.02,2021X005,2021-01-01,Coevorden-2021X005,"0,6"
Coevorden,0.39,0.38,1.04,0.07,0.02,2022X005,2022-01-01,Coevorden-2022X005,"0,44"
Coevorden,0.4,0.38,0.97,0.06,0.02,2023X005,2023-01-01,Coevorden-2023X005,"0,44"
Dalfsen,0.54,0.11,0.95,0.08,0.02,2021X005,2021-01-01,Dalfsen-2021X005,"0,18"
De Bilt,0.192,0.745,1.264,0.02,0.02,2021X005,2021-01-01,De Bilt-2021X005,"0,745"
De Fryske Marren,0.27,0.44,0.9490000000000001,0.048,0.02,2021X005,2021-01-01,De Fryske Marren-2021X005,"0,48"
Den Helder,0.21,0.474,1.08,0.042,0.02,2022X005,2022-01-01,Den Helder-2022X005,"0,699"
Deventer,0.16,0.67,0.95,0.13,0.02,2018X005,2018-01-01,Deventer-2018X005,"0,78"
Drimmelen,0.74,0.0,0.96,-0.01,0.02,2018X005,2018-01-01,Drimmelen-2018X005,"0,01"
Dronten,0.8,-0.3,1.0,0.26,0.02,2018X005,2018-01-01,Dronten-2018X005,"-0,26"
Dronten,0.8,-0.3,1.0,0.26,0.02,2019X005,2019-01-01,Dronten-2019X005,"-0,26"
Eindhoven,0.28,0.48,0.91,0.08,0.02,2019X005,2019-01-01,Eindhoven-2019X005,"0,58"
Enkhuizen,0.2,0.38,1.03,0.06,0.02,2023X005,2023-01-01,Enkhuizen-2023X005,"0,46"
Enschede,0.19,0.48,1.07,0.03,0.02,2018X005,2018-01-01,Enschede-2018X005,"0,55"
Etten-Leur,0.22,0.48,1.02,0.05,0.02,2020X005,2020-01-01,Etten-Leur-2020X005,"0,5"
Geldrop-Mierlo,0.29,0.57,0.78,0.17,0.02,2019X005,2019-01-01,Geldrop-Mierlo-2019X005,"0,7"
Geldrop-Mierlo,0.27,0.77,0.83,0.2,0.02,2021X005,2021-01-01,Geldrop-Mierlo-2021X005,"0,85"
Gemert-Bakel,0.26,0.39,1.26,0.07,0.02,2023X005,2023-01-01,Gemert-Bakel-2023X005,"0,59"
Gilze en Rijen,0.3,0.32,0.75,0.12,0.02,2023X005,2023-01-01,Gilze en Rijen-2023X005,"0,34"
Gulpen-Wittem,0.201,0.7559999999999999,1.09,0.015,0.02,2019X005,2019-01-01,Gulpen-Wittem-2019X005,"0,927"
Heerde,0.25,0.54,1.16,0.05,0.02,2019X005,2019-01-01,Heerde-2019X005,"0,56"
Hendrik-Ido-Ambacht,0.17,1.72,1.09,1.21,0.02,2019X005,2019-01-01,Hendrik-Ido-Ambacht-2019X005,"1,79"
Hendrik-Ido-Ambacht,0.29,0.9,1.12,0.65,0.02,2020X005,2020-01-01,Hendrik-Ido-Ambacht-2020X005,"0,95"
Hilvarenbeek,0.34,0.47,0.84,0.14,0.02,2018X005,2018-01-01,Hilvarenbeek-2018X005,"0,46"
Hoeksche Waard,0.69,-0.01,0.86,0.01,0.02,2020X005,2020-01-01,Hoeksche Waard-2020X005,"0,02"
Hollands Kroon,0.38,0.28,0.95,0.07,0.02,2019X005,2019-01-01,Hollands Kroon-2019X005,"0,31"
Hollands Kroon,0.37,0.33,0.95,0.06,0.02,2020X005,2020-01-01,Hollands Kroon-2020X005,"0,42"
Hollands Kroon,0.387,0.431,0.95,0.042,0.02,2022X005,2022-01-01,Hollands Kroon-2022X005,"0,468"
Katwijk,0.33,0.78,0.96,0.1,0.02,2019X005,2019-01-01,Katwijk-2019X005,"0,87"
Leeuwarden,0.16899999999999998,0.643,0.794,0.265,0.02,2023X005,2023-01-01,Leeuwarden-2023X005,"0,651"
Leudal,0.46,0.41,0.95,0.06,0.02,2018X005,2018-01-01,Leudal-2018X005,"0,46"
Leusden,0.47,0.11,0.98,0.03,0.02,2020X005,2020-01-01,Leusden-2020X005,"0,14"
Lochem,0.42,0.3,1.04,0.16,0.02,2018X005,2018-01-01,Lochem-2018X005,"0,36"
Maastricht,0.28,0.42,1.09,0.02,0.02,2022X005,2022-01-01,Maastricht-2022X005,"0,55"
Noordenveld,0.19,0.51,0.92,-0.01,0.02,2020X005,2020-01-01,Noordenveld-2020X005,"0,53"
Noordenveld,0.23,0.54,0.9,0.02,0.02,2021X005,2021-01-01,Noordenveld-2021X005,"0,56"
"Nuenen, Gerwen en Nederwetten",0.28,1.17,1.21,1.21,0.02,2018X005,2018-01-01,"Nuenen, Gerwen en Nederwetten-2018X005","1,23"
Oldebroek,0.39,0.15,0.97,0.03,0.02,2021X005,2021-01-01,Oldebroek-2021X005,"0,23"
Ommen,0.24,0.35,1.0,0.2,0.02,2018X005,2018-01-01,Ommen-2018X005,"0,45"
Ommen,0.27,0.34,1.01,0.16,0.02,2019X005,2019-01-01,Ommen-2019X005,"0,41"
Opmeer,0.78,-0.21,1.16,0.11,0.02,2018X005,2018-01-01,Opmeer-2018X005,"-0,25"
Peel en Maas,0.26,0.83,0.96,0.01,0.02,2021X005,2021-01-01,Peel en Maas-2021X005,"0,94"
Raalte,0.49,0.33,0.95,0.1,0.02,2022X005,2022-01-01,Raalte-2022X005,"0,38"
Reimerswaal,0.43,0.44,1.08,0.02,0.02,2020X005,2020-01-01,Reimerswaal-2020X005,"0,46"
Renkum,0.23,0.18,1.19,0.02,0.02,2023X005,2023-01-01,Renkum-2023X005,"0,23"
Roosendaal,0.319,0.363,1.09,0.18600000000000003,0.02,2018X005,2018-01-01,Roosendaal-2018X005,"0,439"
Roosendaal,0.33,0.37,1.09,0.15,0.02,2020X005,2020-01-01,Roosendaal-2020X005,"0,44"
Sittard-Geleen,0.13,1.02,1.08,0.04,0.02,2019X005,2019-01-01,Sittard-Geleen-2019X005,"1,05"
Sluis,0.222,0.8009999999999999,1.01,0.033,0.02,2019X005,2019-01-01,Sluis-2019X005,"0,819"
Smallingerland,0.285,0.552,1.02,-0.017,0.02,2022X005,2022-01-01,Smallingerland-2022X005,"0,585"
Steenwijkerland,0.35,0.43,0.84,0.14,0.02,2018X005,2018-01-01,Steenwijkerland-2018X005,"0,52"
Texel,0.26,0.53,0.92,0.03,0.02,2019X005,2019-01-01,Texel-2019X005,"0,62"
